X,Y,Z,wX,wY,wZ,AlignmentRate,L,R
 -7.804265,   5.442376,   0.783292,   0.847214,   0.492428,   0.199354,   0.913663,   3.000000,   0.500000
-10.520141,  10.773849,  -0.177096,   0.348871,  -0.045411,   0.936070,   0.989912,   3.000000,   0.500000
 11.614564,  11.247016,   5.026657,  -0.361213,   0.517855,  -0.775469,   0.984592,   3.000000,   0.500000
  3.829702,  14.030802,  -8.811439,  -0.343780,  -0.402218,   0.848549,   0.991937,   3.000000,   0.500000
-14.685570,  11.639761,  -5.307638,  -0.291762,   0.185114,  -0.938407,   0.996868,   3.000000,   0.500000
 -6.608211,   1.836148,   0.917039,  -0.725946,  -0.506138,   0.465646,   0.977913,   3.000000,   0.500000
-13.930540,   2.456554,  14.351762,   0.020578,  -0.434227,   0.900568,   0.947247,   3.000000,   0.500000
  3.178342,  -9.903337,  -4.972015,  -0.167528,   0.437549,  -0.883451,   0.923989,   3.000000,   0.500000
 11.999888,  -2.241222,  -4.390814,   0.243247,  -0.088068,  -0.965958,   0.907138,   3.000000,   0.500000
-11.014220,   3.813317, -13.458398,   0.392975,  -0.829617,   0.396618,   0.897387,   3.000000,   0.500000
  6.222353,  13.436728,   4.663979,  -0.605291,   0.523689,  -0.599477,   0.935146,   3.000000,   0.500000
  4.850807,  11.334109,  13.741423,   0.348661,   0.212479,  -0.912846,   0.987286,   3.000000,   0.500000
 14.042158,  -0.125752,  -3.844497,   0.083408,   0.029194,   0.996088,   0.949648,   3.000000,   0.500000
 -8.679490,  -5.984852,  11.340772,   0.349443,   0.622756,  -0.700047,   0.833226,   3.000000,   0.500000
-11.603246,  -4.892176,  -2.185246,   0.990312,  -0.037379,   0.133735,   0.936229,   3.000000,   0.500000
  9.961696,  -9.557964,  -9.299520,   0.153807,   0.236859,  -0.959292,   0.937523,   3.000000,   0.500000
 -8.499228,  12.020450,  -0.831997,  -0.312712,   0.081072,  -0.946382,   0.954450,   3.000000,   0.500000
  1.338710,   6.886349, -10.149619,  -0.501127,  -0.364296,   0.784959,   0.981585,   3.000000,   0.500000
 -1.124358,   4.947078,   8.191219,  -0.551565,   0.822612,  -0.138151,   0.819825,   3.000000,   0.500000
 -0.521905,   5.336992,   1.005993,  -0.733663,  -0.297181,   0.611083,   0.969180,   3.000000,   0.500000
-12.640742,  -8.883943,  -6.779680,   0.190781,  -0.351173,   0.916668,   0.963711,   3.000000,   0.500000
 13.648091,  -7.966289,  13.412533,  -0.232086,  -0.226845,   0.945874,   0.973272,   3.000000,   0.500000
-10.058864,   3.996554,  -5.937303,  -0.736597,  -0.167284,  -0.655318,   0.849428,   3.000000,   0.500000
-14.743578, -10.362952,  12.243258,  -0.042978,   0.283269,  -0.958077,   0.978209,   3.000000,   0.500000
-10.630748,  -9.476020,  -8.751464,   0.189599,  -0.235386,   0.953229,   0.979472,   3.000000,   0.500000
 -9.510365, -12.183087,   6.674409,   0.431988,  -0.263751,   0.862451,   0.989603,   3.000000,   0.500000
 -1.699954,  13.946328,  -3.840999,   0.465313,   0.447377,  -0.763765,   0.982746,   3.000000,   0.500000
 -6.454738,  -3.289589, -14.920544,  -0.380148,   0.879908,   0.285043,   0.878035,   3.000000,   0.500000
  1.603877,  -5.384619,   1.468290,  -0.320568,   0.263052,   0.909967,   0.945701,   3.000000,   0.500000
 13.469169,  -8.073940,   3.566112,  -0.054519,   0.154318,  -0.986516,   0.961320,   3.000000,   0.500000
  1.071377,  12.249804,  -7.131231,   0.457474,   0.378229,  -0.804773,   0.989207,   3.000000,   0.500000
-14.653966,  -9.686776,  -9.643268,   0.278789,  -0.328344,   0.902478,   0.993525,   3.000000,   0.500000
  9.663445,  -6.748036, -11.656571,  -0.444475,   0.107454,   0.889323,   0.937986,   3.000000,   0.500000
  4.288282, -11.726449,  -4.738086,   0.208563,  -0.602957,   0.770029,   0.965149,   3.000000,   0.500000
  4.813546,   4.296364,  -1.073987,  -0.580409,   0.224552,   0.782753,   0.932763,   3.000000,   0.500000
  2.598785,  10.660265, -11.870627,  -0.279921,  -0.217593,   0.935039,   0.992919,   3.000000,   0.500000
  4.630652,   5.592429,  -1.565110,   0.681681,  -0.161100,  -0.713693,   0.918223,   3.000000,   0.500000
  6.334834, -11.668869,   6.073071,   0.376556,   0.287576,  -0.880628,   0.968671,   3.000000,   0.500000
 -8.942173, -14.519345,  -2.804703,  -0.346125,   0.229139,  -0.909776,   0.994374,   3.000000,   0.500000
-12.285981,  -6.941992,  -2.389951,  -0.974990,  -0.092785,  -0.201954,   0.864417,   3.000000,   0.500000
 -3.639224,   8.424515,  -0.476083,   0.759086,   0.607550,  -0.233819,   0.943151,   3.000000,   0.500000
  7.939386,   6.221081,   1.588978,  -0.131311,   0.744157,  -0.654972,   0.825184,   3.000000,   0.500000
  3.172969,   5.362586,  -1.455310,   0.653310,  -0.044319,  -0.755792,   0.940163,   3.000000,   0.500000
  8.418316,   6.726747, -12.659548,  -0.065637,   0.286701,  -0.955769,   0.987563,   3.000000,   0.500000
  4.251901,  11.480869,   2.418283,  -0.243568,   0.490495,  -0.836713,   0.849496,   3.000000,   0.500000
 -9.187632,  11.473895,   1.157679,  -0.437010,   0.015517,  -0.899323,   0.981060,   3.000000,   0.500000
 -8.590394,  10.296509,   9.898617,  -0.586690,   0.672577,  -0.451037,   0.879888,   3.000000,   0.500000
 -9.651776,  -7.020952,  14.540998,  -0.418280,  -0.394856,   0.818004,   0.761590,   3.000000,   0.500000
 -5.547517,  12.577657, -10.661627,  -0.059364,  -0.613740,   0.787273,   0.966713,   3.000000,   0.500000
  2.489105,  13.225103,   7.450195,   0.563082,  -0.768085,  -0.304931,   0.783426,   3.000000,   0.500000
 13.050928,   4.095116,   0.924483,   0.110176,  -0.192888,   0.975016,   0.989687,   3.000000,   0.500000
 -7.239166,  -2.854444,  12.302093,   0.361169,  -0.899129,  -0.247234,   0.743582,   3.000000,   0.500000
  3.177471,   4.190306, -13.413393,   0.416081,   0.393467,  -0.819793,   0.947892,   3.000000,   0.500000
 -5.341459,   1.962029,   2.011237,   0.696532,   0.529292,  -0.484452,   0.988521,   3.000000,   0.500000
 10.093419,  -3.399034,  -9.378904,  -0.376478,   0.244561,   0.893563,   0.971663,   3.000000,   0.500000
 13.104890,  14.952567,  -8.017668,  -0.153472,   0.120065,  -0.980832,   0.992764,   3.000000,   0.500000
 -1.262976,  -7.470092,  -1.710345,  -0.185601,   0.310512,   0.932274,   0.988828,   3.000000,   0.500000
-10.954422, -14.921629,   4.491017,   0.518862,  -0.213261,   0.827830,   0.985074,   3.000000,   0.500000
 -5.288856,  13.730018, -10.709760,  -0.172839,  -0.585751,   0.791847,   0.963335,   3.000000,   0.500000
 -7.738303,   0.859725,   5.077063,   0.579101,   0.627173,  -0.520861,   0.964335,   3.000000,   0.500000
 11.737694,   4.608654,  -1.979628,  -0.100754,   0.197120,  -0.975188,   0.978513,   3.000000,   0.500000
  5.664865,   3.735432,  -7.158769,   0.449038,   0.078165,  -0.890087,   0.968264,   3.000000,   0.500000
 -5.186832,  12.020726, -11.372974,   0.029254,  -0.583339,   0.811702,   0.961540,   3.000000,   0.500000
 -7.883370,   5.823306, -10.072093,   0.709290,   0.486049,  -0.510552,   0.658639,   3.000000,   0.500000
  1.566755,  -9.547536,   6.821237,   0.599010,   0.766389,  -0.232025,   0.867601,   3.000000,   0.500000
  8.267510,  -8.955724,  -1.908204,   0.683422,  -0.614782,   0.393671,   0.709079,   3.000000,   0.500000
 -7.660635,  -8.605939,  -5.287803,   0.227406,  -0.092855,   0.969363,   0.884570,   3.000000,   0.500000
  0.329644, -10.458083,  12.897822,   0.099803,   0.957000,   0.272380,   0.847529,   3.000000,   0.500000
  0.359608,  -0.012881,   7.024692,   0.634349,  -0.585192,  -0.505126,   0.893386,   3.000000,   0.500000
  1.652677,   2.826381,  13.089875,  -0.615533,   0.473281,   0.630178,   0.794210,   3.000000,   0.500000
 -2.738652,  -3.438962,  -9.189601,   0.647108,   0.669006,  -0.365626,   0.960960,   3.000000,   0.500000
  2.985798,  -0.343566, -10.270881,   0.551293,   0.467743,  -0.690863,   0.975628,   3.000000,   0.500000
  6.095441,   5.186352,   7.674097,  -0.426744,  -0.159602,   0.890178,   0.861062,   3.000000,   0.500000
 -6.673620,   2.888316,   0.685549,  -0.769543,  -0.548514,   0.327009,   0.970209,   3.000000,   0.500000
  4.217401,   2.492769,  -0.352110,   0.465617,  -0.277526,  -0.840345,   0.973689,   3.000000,   0.500000
 -6.814482,   6.128736,  -0.110735,  -0.853879,  -0.514723,  -0.077141,   0.943020,   3.000000,   0.500000
 13.797244, -14.270510,  -8.669208,   0.067414,  -0.097792,   0.992921,   0.994379,   3.000000,   0.500000
  3.670503,  -3.054882,   0.485774,   0.591160,  -0.348849,  -0.727210,   0.978685,   3.000000,   0.500000
  4.363696,  -1.118325,   9.716734,   0.009461,   0.956475,  -0.291662,   0.835271,   3.000000,   0.500000
  7.619249,   1.963909,  11.949562,  -0.235299,  -0.512883,   0.825582,   0.977653,   3.000000,   0.500000
 -0.856448,   6.827920, -14.433783,  -0.639610,   0.055930,   0.766662,   0.860429,   3.000000,   0.500000
  0.519043,  -2.116574,  -7.743694,  -0.690752,  -0.422654,   0.586707,   0.966989,   3.000000,   0.500000
  4.648703,   4.316019, -14.542063,  -0.341727,  -0.401254,   0.849834,   0.961214,   3.000000,   0.500000
  2.886379,  13.727851, -10.346532,  -0.413455,  -0.381393,   0.826798,   0.989464,   3.000000,   0.500000
-14.563921,   2.334497,  -3.873804,  -0.175286,   0.011842,  -0.984446,   0.970527,   3.000000,   0.500000
  7.201185, -12.888578,  -1.884179,  -0.266557,   0.633290,  -0.726561,   0.980863,   3.000000,   0.500000
 11.912020,  -0.455081,  -5.644025,  -0.018348,  -0.038009,  -0.999109,   0.961326,   3.000000,   0.500000
 -6.408706, -12.864450,  13.922489,   0.177745,  -0.434764,   0.882829,   0.870822,   3.000000,   0.500000
-11.581836,  -8.208383,  -0.981514,  -0.847729,   0.033796,  -0.529352,   0.877761,   3.000000,   0.500000
 -8.621828,  -6.967780,  -0.986700,   0.911294,   0.005138,   0.411725,   0.869277,   3.000000,   0.500000
-10.222216, -13.847348,   8.551624,   0.470956,  -0.365119,   0.803050,   0.983381,   3.000000,   0.500000
  7.873876,  -5.802343,  -5.659751,   0.471002,  -0.337016,  -0.815216,   0.883268,   3.000000,   0.500000
-10.110387,  10.740984,   3.168358,   0.436202,  -0.087214,   0.895613,   0.976793,   3.000000,   0.500000
 11.347925,  10.879447,   6.465269,  -0.392590,   0.622022,  -0.677467,   0.971873,   3.000000,   0.500000
 -3.535217,   2.228721,   1.948116,  -0.760222,  -0.493219,   0.422844,   0.988387,   3.000000,   0.500000
  8.416299,  11.058545,   4.646960,   0.538031,  -0.657078,   0.527989,   0.963463,   3.000000,   0.500000
  3.630461,  14.926527,  10.256136,  -0.574406,   0.170081,   0.800706,   0.835431,   3.000000,   0.500000
  5.890136,  13.036961,  14.280664,  -0.381292,  -0.298153,   0.875055,   0.988408,   3.000000,   0.500000
 -8.172066,  12.433200,   3.541001,  -0.470170,  -0.020491,  -0.882338,   0.977380,   3.000000,   0.500000
-14.005289, -11.952495,  -6.217646,  -0.261924,   0.236610,  -0.935634,   0.991567,   3.000000,   0.500000
 12.071308, -10.923071,   0.323965,  -0.350190,   0.372448,  -0.859447,   0.975339,   3.000000,   0.500000
 12.500989,  11.601975,   2.223151,  -0.335981,   0.501401,  -0.797317,   0.993155,   3.000000,   0.500000
-13.884060,  12.064036,   3.487027,  -0.247037,   0.374532,  -0.893699,   0.986069,   3.000000,   0.500000
  7.080453,  -7.085685, -11.362617,   0.010489,   0.307434,  -0.951511,   0.932425,   3.000000,   0.500000
  4.958739,   0.586646,  -0.650755,   0.554274,  -0.260422,  -0.790544,   0.992063,   3.000000,   0.500000
 -2.254657,  -6.281417,   6.993085,   0.097473,  -0.014815,  -0.995128,   0.582164,   3.000000,   0.500000
  4.238316,  -5.105483,  -6.889258,   0.360962,  -0.025441,  -0.932233,   0.920074,   3.000000,   0.500000
 14.796626,  10.505113,  14.812135,  -0.222043,   0.389568,  -0.893831,   0.889689,   3.000000,   0.500000
  0.518165,   2.824194,  11.108509,  -0.543008,   0.798483,   0.259938,   0.925151,   3.000000,   0.500000
  9.911120,  14.786733,  -1.925184,  -0.279104,   0.570392,  -0.772498,   0.985799,   3.000000,   0.500000
 -9.208659, -13.801346,  10.815331,  -0.416941,   0.403858,  -0.814284,   0.969305,   3.000000,   0.500000
-12.752241,   6.059000,   0.760854,  -0.223628,   0.330151,  -0.917055,   0.917999,   3.000000,   0.500000
  1.345694,  -9.158014,   8.826959,  -0.354217,  -0.934008,  -0.046481,   0.907902,   3.000000,   0.500000
  7.145307,   8.655678,  -4.982118,   0.140032,   0.407236,  -0.902524,   0.958838,   3.000000,   0.500000
-12.231000,   2.193321,  -9.617382,   0.323808,  -0.146050,   0.934782,   0.947172,   3.000000,   0.500000
 -3.423073,   9.305470,   0.782481,  -0.735995,  -0.575926,   0.355839,   0.875689,   3.000000,   0.500000
 11.289113,   8.184253,  -9.230544,  -0.222106,   0.150972,  -0.963263,   0.984714,   3.000000,   0.500000
  9.519620,  13.873361,  -0.122353,   0.250153,  -0.571503,   0.781542,   0.986411,   3.000000,   0.500000
 13.362428,   4.619059,  -3.414937,  -0.243979,   0.108207,  -0.963725,   0.982852,   3.000000,   0.500000
-12.129578,   7.248671, -14.263209,   0.292549,  -0.870518,   0.395744,   0.909602,   3.000000,   0.500000
 -1.945418, -12.437550,   2.787757,   0.033969,   0.198887,   0.979434,   0.924179,   3.000000,   0.500000
 14.185069,  10.526795,   9.717096,  -0.157705,   0.571959,  -0.804980,   0.981516,   3.000000,   0.500000
 12.696719,  10.746664,   1.708111,  -0.411050,   0.463627,  -0.784913,   0.991536,   3.000000,   0.500000
 12.443063,  13.728604,  -5.077709,  -0.290714,   0.333386,  -0.896850,   0.984096,   3.000000,   0.500000
 11.039816,   0.046687,  -2.364729,   0.079773,   0.055704,  -0.995255,   0.929195,   3.000000,   0.500000
  6.983172,   5.747468,  -0.507994,  -0.558426,   0.829487,   0.010588,   0.724215,   3.000000,   0.500000
 -8.812106,   1.991552,  -2.122144,  -0.729894,  -0.399673,   0.554542,   0.873582,   3.000000,   0.500000
 -3.322887,  -9.953368, -11.955046,  -0.212510,  -0.723507,  -0.656793,   0.742972,   3.000000,   0.500000
-14.218732,  -9.857695,  14.670471,  -0.064196,   0.308137,  -0.949173,   0.969964,   3.000000,   0.500000
-10.378297,  -6.298233,  -6.534751,   0.296279,   0.337162,  -0.893611,   0.813306,   3.000000,   0.500000
  4.316345,  -3.307674,  -1.726804,   0.514048,  -0.368809,  -0.774425,   0.984557,   3.000000,   0.500000
 13.982087,   3.956646,  -3.652215,  -0.249630,   0.077811,  -0.965210,   0.979363,   3.000000,   0.500000
 -2.141778,  12.082702, -12.629051,   0.117697,  -0.350862,   0.929001,   0.945048,   3.000000,   0.500000
 13.326210,   8.099828,  -8.930067,  -0.228067,   0.177127,  -0.957398,   0.985191,   3.000000,   0.500000
 -7.898312,  11.017042,   7.127682,  -0.489686,   0.122776,  -0.863211,   0.955237,   3.000000,   0.500000
 -4.763647,  -5.302059, -14.169662,  -0.182434,   0.951302,   0.248479,   0.892241,   3.000000,   0.500000
  7.182614,   6.609145,  14.356994,  -0.020819,  -0.323523,   0.945991,   0.982438,   3.000000,   0.500000
-13.713875,   4.041081,  14.194512,   0.136145,  -0.640898,   0.755456,   0.899075,   3.000000,   0.500000
  7.072336, -10.047712,  -8.077327,  -0.022233,   0.558241,  -0.829381,   0.960761,   3.000000,   0.500000
  8.795413,  -1.641562, -11.573202,   0.151924,   0.115535,  -0.981616,   0.955322,   3.000000,   0.500000
 -0.926454,   5.217909,  -8.520645,   0.601659,   0.426776,  -0.675181,   0.980086,   3.000000,   0.500000
 -8.828364,  -9.041930,  -7.920251,  -0.146837,   0.128079,  -0.980834,   0.949801,   3.000000,   0.500000
 -8.049741, -13.596449,   6.927372,   0.469896,  -0.175727,   0.865053,   0.985740,   3.000000,   0.500000
  0.520580,  12.426330,   1.135813,  -0.421393,  -0.341286,   0.840209,   0.898096,   3.000000,   0.500000
 14.223917,   8.145600,  -9.666351,   0.297876,  -0.230693,   0.926310,   0.980350,   3.000000,   0.500000
 -5.722480,  12.565443,   6.428668,   0.494402,   0.127626,   0.859813,   0.953760,   3.000000,   0.500000
-11.236302,   9.217462,   1.867922,  -0.358624,   0.196807,  -0.912500,   0.976437,   3.000000,   0.500000
  9.890993,   0.578797,   5.270579,   0.075132,   0.495157,  -0.865549,   0.963410,   3.000000,   0.500000
 -7.753553,  -1.388451,  13.665912,  -0.441419,   0.873895,   0.203608,   0.851680,   3.000000,   0.500000
 -5.788397,   3.876253,   2.621438,  -0.708238,  -0.517631,   0.480060,   0.970966,   3.000000,   0.500000
-11.940790,  12.661794,  -3.723110,   0.283690,  -0.105842,   0.953057,   0.995933,   3.000000,   0.500000
 -4.747173,  -4.508458,  -5.620601,   0.849748,   0.391271,  -0.353320,   0.883819,   3.000000,   0.500000
 -1.358079,   3.914328,  -9.541200,  -0.654336,  -0.410975,   0.634778,   0.980927,   3.000000,   0.500000
-14.472692, -12.786649,  -0.408670,  -0.350103,   0.295673,  -0.888823,   0.989499,   3.000000,   0.500000
 11.359643, -11.874847,  11.532628,  -0.044265,  -0.166938,   0.984973,   0.991688,   3.000000,   0.500000
-12.970393,   5.036363,  -3.736191,  -0.646764,   0.034027,  -0.761931,   0.937464,   3.000000,   0.500000
 14.512653,  -1.942037,  14.657319,  -0.152730,  -0.235952,   0.959688,   0.991114,   3.000000,   0.500000
 -2.022083,   9.455679,   7.199761,   0.511735,   0.129010,   0.849402,   0.841465,   3.000000,   0.500000
-13.699089,  14.693188,  11.720731,  -0.003437,  -0.085771,  -0.996309,   0.823505,   3.000000,   0.500000
  8.359998,  14.150577,  -1.244974,  -0.263981,   0.701367,  -0.662116,   0.990031,   3.000000,   0.500000
 -2.949059,   3.909288,  -7.820592,  -0.661570,  -0.413446,   0.625609,   0.987730,   3.000000,   0.500000
 11.830062,   7.612859,   9.264820,  -0.423873,   0.617712,  -0.662392,   0.969831,   3.000000,   0.500000
  9.730671,   2.413838,   6.005786,  -0.092317,  -0.540391,   0.836334,   0.978120,   3.000000,   0.500000
 -6.159175,  13.399707,   9.246960,  -0.479760,   0.113124,  -0.870076,   0.947414,   3.000000,   0.500000
-14.561390,   9.868244,   4.703432,   0.219388,  -0.391980,   0.893432,   0.989410,   3.000000,   0.500000
  4.574844, -12.337413, -10.133381,  -0.328807,  -0.539478,   0.775145,   0.976246,   3.000000,   0.500000
  4.393578,   7.579090,  -2.776701,   0.493655,   0.055303,  -0.867898,   0.888580,   3.000000,   0.500000
-10.944524,   1.228843,   5.592761,  -0.284780,  -0.535622,   0.794990,   0.933385,   3.000000,   0.500000
 -3.402588,   3.917814,   3.966979,   0.692078,   0.543699,  -0.474783,   0.954082,   3.000000,   0.500000
-13.618705,  12.851672,  -6.323755,  -0.231217,   0.178466,  -0.956393,   0.995715,   3.000000,   0.500000
 -3.743067,  -0.649833,  -9.324012,   0.700960,   0.494512,  -0.513919,   0.989904,   3.000000,   0.500000
 12.636832, -14.896422,   5.125984,   0.131797,  -0.375430,   0.917432,   0.987139,   3.000000,   0.500000
  0.464673,   5.039878,   1.295977,  -0.728701,  -0.256722,   0.634892,   0.958640,   3.000000,   0.500000
 -8.315607, -12.014212,   9.495768,   0.346552,  -0.318257,   0.882391,   0.962123,   3.000000,   0.500000
-13.786159,  -5.459383,  13.302903,   0.171600,   0.530091,  -0.830395,   0.982405,   3.000000,   0.500000
